job_id,submitted_at,job_category,priority_level,region,payload_size_mb,executor_memory_mb,replica_count,retry_count,node_instance_type,node_family,node_vcpus,node_memory,node_network,node_price_hourly,node_spot_price_hourly,cpu_utilization_pct,pod_memory_available_pct,active_thread_count,broker_latency_ms,queue_wait_time_ms,disk_io_mbps,network_io_mbps,gc_pause_time_ms,execution_time_sec,job_cost_usd,target_label
JOB-104002,2026-08-29 15:34,MLTraining,Critical,us-east,47.34,1024,3,0,x1e.xlarge,Memory optimized,4 vCPUs,122 GiB,Up to 10 Gigabit,$0.8340 hourly,$0.1751 hourly,33.4,10.5,13,35.7,97.0,37.96,58.59,64.6,119.9,0.08333,Normal
JOB-108269,2026-08-01 12:22,DocumentProcessing,Medium,ap-south,14.33,1024,3,0,m8idn.12xlarge,General purpose,48 vCPUs,192 GiB,75 Gigabit,$4.5826 hourly,$2.0592 hourly,52.3,89.3,14,43.4,50.1,21.24,43.63,16.5,28.0,0.10693,Normal
JOB-101739,2026-06-23 21:37,ETL,Medium,us-east,50.0,512,3,0,r8i.8xlarge,Memory optimized,32 vCPUs,256 GiB,15 Gigabit,$2.2227 hourly,$0.8084 hourly,42.2,73.5,7,10.5,48.0,17.05,29.49,38.2,54.3,0.10058,Normal
JOB-106511,2026-06-05 21:36,WebScraping,Medium,us-east,22.76,1024,3,0,m8gn.xlarge,General purpose,4 vCPUs,16 GiB,Up to 40 Gigabit,$0.2910 hourly,$0.1179 hourly,61.2,57.1,6,27.7,34.5,39.49,25.2,72.1,46.9,0.01137,Normal
JOB-108967,2026-07-21 09:10,ETL,Low,us-west,38.08,512,1,0,m8idb.xlarge,General purpose,4 vCPUs,16 GiB,Up to 20 Gigabit,$0.3819 hourly,$0.1363 hourly,76.3,66.3,8,86.4,206.8,43.89,15.58,12.8,99.8,0.01059,Normal
JOB-100546,2026-08-06 13:28,Aggregation,Medium,us-west,129.88,2048,3,0,c8ine.large,Compute optimized,2 vCPUs,4 GiB,3.125 Gigabit,$0.1701 hourly,$0.0430 hourly,37.8,23.9,13,62.8,207.3,22.11,32.45,127.0,300.1,0.04254,Bottleneck
JOB-105504,2026-08-25 12:32,Streaming,Low,us-east,26.29,1024,1,0,c6i.2xlarge,Compute optimized,8 vCPUs,16 GiB,Up to 12.5 Gigabit,$0.3400 hourly,$0.1413 hourly,69.9,67.5,9,40.8,125.8,27.79,47.27,34.2,47.0,0.00444,Normal
JOB-101823,2026-08-03 08:42,WebScraping,High,us-west,34.42,1024,2,0,c6g.large,Compute optimized,2 vCPUs,4 GiB,Up to 10 Gigabit,$0.0680 hourly,$0.0253 hourly,76.0,32.7,11,71.0,112.8,67.81,18.1,48.4,345.2,0.01304,Bottleneck
JOB-104908,2026-08-20 11:56,DocumentProcessing,Medium,eu-central,63.19,1024,2,0,c5n.2xlarge,Compute optimized,8 vCPUs,21 GiB,Up to 25 Gigabit,$0.4320 hourly,$0.1805 hourly,49.9,38.9,9,38.0,60.6,66.6,13.3,132.9,82.9,0.0199,Normal
JOB-103543,2026-08-25 12:05,WebScraping,Low,us-east,133.1,4096,2,0,r8idn.12xlarge,Memory optimized,48 vCPUs,384 GiB,75 Gigabit,$5.6273 hourly,$2.1911 hourly,75.4,7.6,19,55.9,39.1,47.74,,47.6,410.6,1.28365,Bottleneck
JOB-101837,2026-07-18 16:41,Aggregation,Low,us-west,4.28,4096,2,2,c6in.xlarge,Compute optimized,4 vCPUs,8 GiB,Up to 30 Gigabit,$0.2268 hourly,$0.0739 hourly,51.6,60.1,10,23.3,186.2,8.89,31.97,32.6,32.4,0.00408,Normal
JOB-102935,2026-07-05 12:00,WebScraping,Critical,us-east,56.19,1024,3,0,c8a.xlarge,Compute optimized,4 vCPUs,8 GiB,Up to 12.5 Gigabit,$0.2155 hourly,$0.0801 hourly,18.3,31.0,12,44.4,9.1,58.52,42.69,65.4,102.7,0.01844,Normal
JOB-108069,2026-08-14 10:58,ETL,Critical,us-west,129.79,2048,3,0,c6in.8xlarge,Compute optimized,32 vCPUs,64 GiB,50 Gigabit,$1.8144 hourly,$0.5347 hourly,80.4,54.6,16,27.9,111.7,19.56,38.85,45.3,85.3,0.12897,Normal
JOB-104991,2026-08-04 08:08,ETL,Low,us-east,3.32,2048,4,0,c8a.large,Compute optimized,2 vCPUs,4 GiB,Up to 12.5 Gigabit,$0.1078 hourly,$0.0391 hourly,58.5,85.8,10,62.8,67.9,39.33,17.87,50.5,113.5,0.01359,Bottleneck
JOB-101781,2026-06-16 14:52,ETL,Medium,us-west,64.18,1024,4,1,c7i.xlarge,Compute optimized,4 vCPUs,8 GiB,Up to 12.5 Gigabit,$0.1785 hourly,$0.0535 hourly,45.9,47.7,9,22.2,53.4,57.15,40.04,84.7,109.8,0.02178,Normal
JOB-103445,2026-07-24 11:03,WebScraping,Medium,us-east,126.8,2048,5,0,z1d.6xlarge,Memory optimized,24 vCPUs,192 GiB,12 Gigabit,$2.2320 hourly,$0.6474 hourly,58.3,,16,75.5,116.6,56.67,45.72,1.5,103.6,0.32116,Normal
JOB-107956,2026-06-26 10:19,WebScraping,Medium,us-west,60.76,1024,2,0,d3.4xlarge,Storage optimized,16 vCPUs,128 GiB,Up to 15 Gigabit,$1.9980 hourly,$0.6329 hourly,60.0,69.6,11,67.1,44.1,40.34,21.9,,79.9,0.08869,Normal
JOB-108207,2026-07-29 22:46,MLTraining,High,us-east,22.69,2048,2,1,r5d.xlarge,Memory optimized,4 vCPUs,32 GiB,Up to 10 Gigabit,$0.2880 hourly,$0.1557 hourly,49.5,47.2,6,16.4,8.7,54.49,33.43,49.1,986.1,0.15778,Bottleneck
JOB-106002,2026-08-25 05:23,ETL,High,us-west,10.62,4096,4,0,m8a.xlarge,General purpose,4 vCPUs,16 GiB,Up to 12.5 Gigabit,$0.2434 hourly,$0.0783 hourly,36.3,64.5,8,26.8,117.0,57.62,34.19,43.5,47.9,0.01295,Normal
JOB-104795,2026-07-01 15:25,DocumentProcessing,High,us-east,96.06,1024,1,1,r8id.2xlarge,Memory optimized,8 vCPUs,64 GiB,Up to 15 Gigabit,$0.6653 hourly,$0.1980 hourly,72.6,58.6,14,44.2,89.6,39.39,29.9,60.5,134.6,0.02487,Normal
JOB-107499,2026-07-12 12:01,ETL,Low,US-WEST,199.79,1024,1,2,c7i.12xlarge,Compute optimized,48 vCPUs,96 GiB,18.75 Gigabit,$2.1420 hourly,$0.7633 hourly,74.0,30.9,17,62.7,136.2,39.24,14.67,69.6,832.7,0.49546,Bottleneck
JOB-103915,2026-08-04 06:33,aggregation,High,ap-south,16.58,2048,1,2,m6in.large,General purpose,2 vCPUs,8 GiB,Up to 25 Gigabit,$0.1392 hourly,$0.0456 hourly,25.8,59.7,8,50.6,98.3,44.23,55.38,17.4,42.8,0.00165,Normal
JOB-104969,2026-08-05 14:10,Aggregation,Medium,us-west,49.85,4096,5,1,m7gd.large,General purpose,2 vCPUs,8 GiB,Up to 12.5 Gigabit,$0.1068 hourly,$0.0350 hourly,87.4,58.8,9,84.3,157.1,50.64,39.66,6.1,461.4,0.06844,Bottleneck
JOB-100852,2026-06-29 13:07,Aggregation,Medium,ap-south,139.87,2048,1,0,m8i-flex.large,General purpose,2 vCPUs,8 GiB,Up to 12.5 Gigabit,$0.1006 hourly,$0.0413 hourly,76.5,59.6,14,39.2,65.7,67.35,11.35,39.4,127.8,0.00357,Normal
JOB-106917,2026-06-17 07:06,WebScraping,High,ap-south,15.86,2048,3,0,r8gb.large,Memory optimized,2 vCPUs,16 GiB,Up to 20 Gigabit,$0.1822 hourly,$0.0610 hourly,47.7,60.4,14,49.7,69.2,49.37,16.08,23.8,73.7,0.01119,Normal
JOB-102252,2026-07-15 08:30,WebScraping,High,us-east,64.17,8192,3,0,m9gd.xlarge,General purpose,4 vCPUs,16 GiB,Up to 15 Gigabit,$0.2514 hourly,$0.0750 hourly,30.8,,11,37.0,111.3,31.38,31.55,16.3,106.5,0.02231,Normal
JOB-106607,2026-08-21 16:30,WebScraping,Medium,us-east,90.87,2048,4,0,i8ge.large,Storage optimized,2 vCPUs,16 GiB,Up to 25 Gigabit,$0.2373 hourly,$0.0685 hourly,71.1,15.9,15,20.2,52.3,57.02,49.41,150.0,770.1,0.20305,Bottleneck
JOB-102760,2026-06-21 19:30,DocumentProcessing,High,us-west,77.65,4096,4,2,im4gn.2xlarge,Storage optimized,8 vCPUs,32 GiB,Up to 25 Gigabit,$0.7276 hourly,$0.1917 hourly,5.3,60.7,17,34.4,116.9,34.9,34.77,17.6,88.6,0.07163,Normal
JOB-108078,2026-07-03 13:14,Aggregation,Medium,eu-central,8.58,512,2,0,r5a.large,Memory optimized,2 vCPUs,16 GiB,Up to 10 Gigabit,$0.1130 hourly,$0.0396 hourly,65.7,72.7,8,38.7,17.4,42.44,30.69,11.6,35.0,0.0022,Normal
JOB-105974,2026-08-06 11:11,Aggregation,Critical,us-east,4.01,1024,3,0,m8in.12xlarge,General purpose,48 vCPUs,192 GiB,75 Gigabit,$4.0099 hourly,$1.2844 hourly,56.5,18.2,15,30.3,,41.33,35.48,180.1,28.8,0.09624,Normal
JOB-109988,2026-07-13 07:06,DocumentProcessing,Medium,us-west,34.63,2048,2,0,c5.12xlarge,Compute optimized,48 vCPUs,96 GiB,12 Gigabit,$2.0400 hourly,$0.6046 hourly,51.7,82.6,16,20.7,70.0,69.18,69.53,6.4,44.3,0.05021,Normal
JOB-103133,2026-06-03 09:51,Aggregation,Medium,eu-central,23.12,1024,2,0,r5n.xlarge,Memory optimized,4 vCPUs,32 GiB,Up to 25 Gigabit,$0.2980 hourly,$0.1238 hourly,35.9,46.3,12,68.5,401.4,33.94,30.37,49.5,43.9,0.00727,Normal
JOB-101959,2026-07-11 14:34,ETL,High,us-east,44.08,1024,2,0,m6id.xlarge,General purpose,4 vCPUs,16 GiB,Up to 12.5 Gigabit,$0.2373 hourly,$0.0860 hourly,56.9,54.0,10,38.8,355.8,47.66,28.27,42.4,78.2,0.01031,Normal
JOB-101482,2026-08-14 20:18,ETL,Low,us-east,31.84,4096,4,0,m5n.16xlarge,General purpose,64 vCPUs,256 GiB,75 Gigabit,$3.8080 hourly,$1.4564 hourly,70.5,44.7,17,34.3,60.4,28.31,1.5,158.0,35.6,0.15063,Normal
JOB-102892,2026-07-30 15:30,Aggregation,Medium,us-east,138.45,1024,3,0,m7g.xlarge,General purpose,4 vCPUs,16 GiB,Up to 12.5 Gigabit,$0.1632 hourly,$0.0808 hourly,41.4,56.4,12,30.1,26.1,16.08,38.8,17.1,136.2,0.01852,Normal
JOB-103506,2026-07-18 18:03,DocumentProcessing,Low,us-west,21.38,2048,3,0,r7g.4xlarge,Memory optimized,16 vCPUs,128 GiB,Up to 15 Gigabit,$0.8568 hourly,$0.2886 hourly,51.3,49.1,11,70.6,7.9,39.32,42.43,35.9,31.4,0.02242,Normal
JOB-106325,2026-08-11 23:14,WebScraping,Medium,us-east,72.4,1024,1,0,m8i.2xlarge,General purpose,8 vCPUs,32 GiB,Up to 15 Gigabit,$0.4234 hourly,$0.1663 hourly,60.6,45.8,14,19.9,74.2,38.86,9.35,2.2,117.2,0.01378,Normal
JOB-109106,2026-06-22 13:08,Streaming,Medium,us-east,9.22,1024,2,2,r6idn.12xlarge,Memory optimized,48 vCPUs,384 GiB,75 Gigabit,$4.6894 hourly,$1.4601 hourly,52.6,79.5,17,38.0,174.8,59.17,34.68,64.6,22.2,0.05784,Normal
JOB-106512,2026-06-29 14:22,Aggregation,Medium,us-east,193.8,512,2,1,m6g.large,General purpose,2 vCPUs,8 GiB,Up to 10 Gigabit,$0.0770 hourly,$0.0265 hourly,80.1,74.5,12,18.5,39.0,45.97,42.86,22.1,307.5,0.01315,Normal
JOB-105232,2026-08-14 12:00,WebScraping,Medium,ap-south,103.01,1024,3,0,r8g.4xlarge,Memory optimized,16 vCPUs,128 GiB,Up to 15 Gigabit,$0.9426 hourly,$0.2681 hourly,71.7,59.0,15,48.3,69.5,36.57,6.54,3.8,147.4,0.11578,Normal
JOB-108678,2026-07-15 13:03,ETL,Low,us-west,12.9,2048,3,0,r5ad.large,Memory optimized,2 vCPUs,16 GiB,Up to 10 Gigabit,$0.1310 hourly,$0.0431 hourly,29.8,65.1,13,36.5,89.0,42.98,0.5,6.0,50.0,0.00546,Normal
JOB-101223,2026-06-19 16:04,DocumentProcessing,Low,us-east,8.68,2048,2,1,i3en.12xlarge,Storage optimized,48 vCPUs,384 GiB,50 Gigabit,$5.4240 hourly,$1.7208 hourly,19.4,80.0,18,47.9,23.6,29.49,36.52,34.4,44.9,0.1353,Normal
JOB-106860,2026-07-05 15:37,DocumentProcessing,Low,us-west,35.25,2048,2,0,d2.2xlarge,Storage optimized,8 vCPUs,61 GiB,High,$1.3800 hourly,$0.2417 hourly,43.6,34.4,10,14.1,142.5,36.77,39.36,100.6,74.7,0.05727,Normal
JOB-104021,2026-07-01 16:04,DocumentProcessing,Low,us-west,100.66,1024,5,0,c6a.2xlarge,Compute optimized,8 vCPUs,16 GiB,Up to 12.5 Gigabit,$0.3060 hourly,$0.1388 hourly,51.7,77.0,15,55.2,51.3,47.99,36.7,24.5,127.6,0.05423,Normal
JOB-102496,2026-08-12 00:44,MLTraining,Medium,us-east,171.63,4096,3,0,c7i.metal-24xl,Compute optimized,96 vCPUs,192 GiB,37.5 Gigabit,$4.2840 hourly,$0.9605 hourly,69.1,67.1,19,23.0,47.3,35.0,40.06,19.9,258.2,0.92177,Normal
JOB-100650,2026-06-16 11:36,WebScraping,Medium,ap-south,71.9,2048,3,1,c7i-flex.16xlarge,Compute optimized,64 vCPUs,128 GiB,Up to 25 Gigabit,$2.7132 hourly,$0.7025 hourly,47.9,70.2,20,28.7,197.8,46.77,25.61,3.9,34.7,0.07846,Normal
JOB-108167,2026-06-13 11:49,WebScraping,Low,ap-south,193.6,512,5,0,x2iezn.4xlarge,Memory optimized,16 vCPUs,512 GiB,Up to 25 Gigabit,$3.3360 hourly,$0.6734 hourly,82.0,42.5,14,107.0,91.1,68.62,21.78,13.9,218.0,1.01007,Normal
JOB-105281,2026-06-01 08:18,ETL,Medium,us-west,23.58,2048,3,1,m6a.large,General purpose,2 vCPUs,8 GiB,Up to 12.5 Gigabit,$0.0864 hourly,$0.0350 hourly,18.6,52.5,11,68.5,123.5,54.9,16.04,29.9,43.5,0.00313,Normal
JOB-105801,2026-06-13 16:13,MLTraining,Critical,eu-central,73.59,2048,3,0,m5ad.8xlarge,General purpose,32 vCPUs,128 GiB,Up to 10 Gigabit,$1.6480 hourly,$0.6271 hourly,58.5,49.8,18,55.7,213.2,27.32,43.17,88.4,130.4,0.17908,Normal
JOB-108825,2026-06-28 17:58,WebScraping,High,eu-central,51.99,8192,3,0,r8i.4xlarge,Memory optimized,16 vCPUs,128 GiB,Up to 15 Gigabit,$1.1114 hourly,$0.3468 hourly,38.7,56.7,14,42.1,81.8,52.44,8.02,31.3,69.7,0.06455,Normal
JOB-101388,2026-08-09 18:35,ETL,Medium,us-east,49.77,4096,3,0,m8idb.2xlarge,General purpose,8 vCPUs,32 GiB,Up to 26.66 Gigabit,$0.7638 hourly,$0.3180 hourly,63.0,58.2,9,89.7,89.9,59.24,28.97,90.0,90.5,0.0576,Normal
JOB-105287,2026-07-15 08:30,DocumentProcessing,Low,us-east,20.19,4096,1,1,m8id.large,General purpose,2 vCPUs,8 GiB,Up to 12.5 Gigabit,$0.1305 hourly,$0.0300 hourly,48.5,69.4,6,48.2,94.0,50.58,21.6,75.7,172.0,0.00624,Bottleneck
JOB-101741,2026-08-14 18:57,DocumentProcessing,High,us-east,17.56,2048,2,1,m5ad.large,General purpose,2 vCPUs,8 GiB,Up to 10 Gigabit,$0.1030 hourly,$0.0426 hourly,8.5,90.9,7,48.8,40.7,41.47,46.89,30.2,63.0,0.0036,Normal
JOB-105524,2026-06-25 10:33,WebScraping,Medium,us-west,17.48,4096,2,0,r6i.xlarge,Memory optimized,4 vCPUs,32 GiB,Up to 12.5 Gigabit,$0.2520 hourly,$0.1348 hourly,64.4,63.0,11,68.0,245.8,39.3,33.41,31.4,70.3,0.00984,Normal
JOB-100325,2026-06-07 13:26,DocumentProcessing,Low,us-east,34.75,8192,3,0,r8idb.xlarge,Memory optimized,4 vCPUs,32 GiB,Up to 20 Gigabit,$0.4689 hourly,$0.1681 hourly,69.5,41.1,7,86.6,108.7,48.86,30.08,195.7,261.8,0.1023,Bottleneck
JOB-103913,2026-07-27 15:07,WebScraping,Low,us-west,102.69,2048,3,0,c8g.large,Compute optimized,2 vCPUs,4 GiB,Up to 12.5 Gigabit,$0.0798 hourly,$0.0297 hourly,37.9,70.2,10,44.3,77.8,47.87,44.85,,1022.5,0.068,Bottleneck
JOB-102522,2026-07-01 22:14,DocumentProcessing,Medium,ap-south,17.7,2048,1,0,c5.xlarge,Compute optimized,4 vCPUs,8 GiB,Up to 10 Gigabit,$0.1700 hourly,$0.0610 hourly,48.8,43.9,7,47.0,12.6,45.16,24.27,36.6,181.3,0.00856,Bottleneck
JOB-109110,2026-06-14 00:26,ETL,Low,eu-central,26.64,512,2,0,r9g.8xlarge,Memory optimized,32 vCPUs,256 GiB,17 Gigabit,$2.0547 hourly,$0.7556 hourly,92.8,58.6,12,46.9,162.2,59.15,33.75,33.0,29.4,0.03356,Normal
JOB-107836,2026-07-29 11:38,ETL,Low,us-west,37.43,512,2,0,m6in.24xlarge,General purpose,96 vCPUs,384 GiB,150 Gigabit,$6.6830 hourly,$1.6986 hourly,79.3,30.7,16,40.7,77.7,43.66,27.97,6.3,28.5,0.10581,Normal
JOB-101386,2026-08-22 15:09,WebScraping,Medium,us-east,15.97,2048,3,0,x2gd.12xlarge,Memory optimized,48 vCPUs,768 GiB,20 Gigabit,$4.0080 hourly,$1.1996 hourly,34.3,58.5,17,143.4,58.8,49.26,12.29,6.2,30.5,0.10187,Normal
JOB-105658,2026-08-22 05:50,ETL,High,us-west,42.66,512,2,0,c9gd.xlarge,Compute optimized,4 vCPUs,8 GiB,Up to 15 Gigabit,$0.2136 hourly,$0.0759 hourly,85.2,33.7,21,59.7,39.7,40.7,41.54,127.6,191.7,0.02275,Bottleneck
JOB-103147,2026-08-13 16:03,ETL,Critical,us-west,19.77,1024,1,1,i7i.24xlarge,Storage optimized,96 vCPUs,768 GiB,Up to 56.25 Gigabit,$9.0605 hourly,$2.4566 hourly,85.8,44.5,14,22.5,93.5,54.38,34.89,48.1,36.0,0.0906,Normal
JOB-103534,2026-08-20 09:01,Streaming,High,us-east,15.49,2048,4,0,c8i-flex.12xlarge,Compute optimized,48 vCPUs,96 GiB,Up to 22.5 Gigabit,$2.1365 hourly,$0.7864 hourly,47.6,61.8,13,64.0,13.1,54.3,41.08,28.2,27.7,0.06576,Normal
JOB-107949,2026-08-16 19:56,Aggregation,Low,ap-south,249.37,512,1,2,c5ad.xlarge,Compute optimized,4 vCPUs,8 GiB,Up to 10 Gigabit,$0.1720 hourly,$0.0724 hourly,52.5,47.6,17,34.8,105.5,33.53,36.3,6.2,1305.3,0.06236,Bottleneck
JOB-100539,2026-06-17 11:44,WebScraping,Critical,us-west,22.26,1024,1,0,c6g.4xlarge,Compute optimized,16 vCPUs,32 GiB,Up to 10 Gigabit,$0.5440 hourly,$0.1780 hourly,62.2,45.3,14,39.6,325.9,22.01,37.87,29.7,69.4,0.01049,Bottleneck
JOB-103064,2026-07-30 15:28,DocumentProcessing,Medium,us-west,123.47,512,2,0,d3.xlarge,Storage optimized,4 vCPUs,32 GiB,Up to 15 Gigabit,$0.4990 hourly,$0.1124 hourly,52.8,35.6,20,67.4,,31.75,30.22,67.1,218.0,0.06043,Normal
JOB-105203,2026-07-15 23:52,WebScraping,Critical,us-east,42.35,4096,1,1,m5.4xlarge,General purpose,16 vCPUs,64 GiB,Up to 10 Gigabit,$0.7680 hourly,$0.2634 hourly,43.5,60.3,14,62.5,44.5,23.72,41.71,21.6,78.1,0.01666,Normal
JOB-106657,2026-07-21 10:41,Aggregation,Low,ap-south,16.86,512,2,0,i7i.8xlarge,Storage optimized,32 vCPUs,256 GiB,Up to 25 Gigabit,$3.0202 hourly,$1.3292 hourly,37.4,76.1,13,125.9,18.6,44.07,39.76,33.5,25.1,0.04212,Normal
JOB-105493,2026-07-15 15:25,Streaming,Medium,eu-central,25.71,1024,2,0,r6a.xlarge,Memory optimized,4 vCPUs,32 GiB,Up to 12.5 Gigabit,$0.2268 hourly,$0.1015 hourly,73.9,57.0,13,52.2,55.6,59.03,33.73,24.4,25.2,0.00318,Normal
JOB-101249,2026-08-22 17:26,DocumentProcessing,High,us-east,17.41,2048,1,0,r9gd.large,Memory optimized,2 vCPUs,16 GiB,Up to 15 Gigabit,$0.1602 hourly,$0.0573 hourly,51.6,66.0,17,60.6,172.1,60.35,29.91,43.9,229.1,0.01019,Bottleneck
JOB-103010,2026-08-27 17:49,DocumentProcessing,High,us-east,17.68,1024,2,2,m6gd.large,General purpose,2 vCPUs,8 GiB,Up to 10 Gigabit,$0.0904 hourly,$0.0357 hourly,75.7,92.0,17,,198.6,66.82,49.83,16.9,494.0,0.02481,Bottleneck
JOB-103487,2026-08-18 15:00,Streaming,High,ap-south,2.84,2048,3,1,c9gd.2xlarge,Compute optimized,8 vCPUs,16 GiB,Up to 17 Gigabit,$0.4272 hourly,$0.1494 hourly,69.2,78.8,8,77.5,296.0,49.03,42.95,26.5,61.2,0.02179,Bottleneck
JOB-100207,2026-07-02 13:33,ETL,High,us-east,11.67,4096,4,1,r7g.16xlarge,Memory optimized,64 vCPUs,512 GiB,30 Gigabit,$3.4272 hourly,$0.9569 hourly,43.6,27.4,9,14.8,196.6,27.46,40.39,21.9,30.0,0.11424,Normal
JOB-106020,2026-08-03 08:53,MLTraining,Low,us-east,396.76,1024,2,0,c6i.xlarge,Compute optimized,4 vCPUs,8 GiB,Up to 12.5 Gigabit,$0.1700 hourly,$0.0733 hourly,38.5,64.8,21,8.4,18.7,14.55,36.23,78.8,1127.7,0.10651,Bottleneck
JOB-101044,2026-08-04 11:43,MLTraining,Medium,us-west,79.21,512,4,0,r5.24xlarge,Memory optimized,96 vCPUs,768 GiB,25 Gigabit,$6.0480 hourly,$1.5331 hourly,28.3,56.5,17,60.6,34.3,55.55,9.25,98.0,44.1,0.29635,Normal
JOB-104596,2026-08-23 17:01,DocumentProcessing,Medium,eu-central,22.64,1024,1,0,m8idb.16xlarge,General purpose,64 vCPUs,256 GiB,66.66 Gigabit,$6.1101 hourly,$1.9013 hourly,44.4,50.9,11,88.0,222.1,51.45,34.61,28.0,34.5,0.05856,Normal
JOB-106396,2026-07-24 07:06,documentprocessing,Medium,ap-south,90.4,1024,2,1,im4gn.4xlarge,Storage optimized,16 vCPUs,64 GiB,25 Gigabit,$1.4552 hourly,$0.3881 hourly,71.5,24.2,11,95.4,41.1,34.94,37.55,46.5,88.8,0.07179,Normal
JOB-107812,2026-06-10 16:00,DocumentProcessing,Medium,eu-central,79.82,512,1,0,r5dn.large,Memory optimized,2 vCPUs,16 GiB,Up to 25 Gigabit,$0.1670 hourly,$0.0439 hourly,30.0,50.4,8,73.6,86.4,25.67,40.45,39.2,166.6,0.00773,Normal
JOB-102472,2026-08-16 19:36,WebScraping,High,us-west,55.05,1024,2,0,i8ge.large,Storage optimized,2 vCPUs,16 GiB,Up to 25 Gigabit,$0.2373 hourly,$0.0685 hourly,39.8,42.9,9,115.4,89.6,32.56,42.73,60.6,128.7,0.01697,Normal
JOB-101629,2026-06-22 13:04,MLTraining,Medium,us-east,51.06,1024,2,0,m8in.large,General purpose,2 vCPUs,8 GiB,Up to 25 Gigabit,$0.1671 hourly,$0.0430 hourly,79.9,78.6,12,24.8,106.2,35.79,60.64,4.0,334.7,0.03107,Normal
JOB-109043,2026-06-06 14:31,MLTraining,Medium,AP-SOUTH,9.02,1024,1,0,c8i.2xlarge,Compute optimized,8 vCPUs,16 GiB,Up to 15 Gigabit,$0.3748 hourly,$0.1763 hourly,50.7,35.6,8,41.5,139.6,60.63,18.33,45.3,45.0,0.00469,Normal
JOB-107091,2026-07-15 13:37,Aggregation,High,ap-south,45.1,1024,2,0,x2iezn.2xlarge,Memory optimized,8 vCPUs,256 GiB,Up to 25 Gigabit,$1.6680 hourly,$0.3068 hourly,77.4,28.3,10,78.7,189.9,67.31,22.02,72.2,95.8,0.08877,Bottleneck
JOB-100161,2026-08-19 13:28,Aggregation,Critical,eu-central,82.24,1024,2,0,m7gd.2xlarge,General purpose,8 vCPUs,32 GiB,Up to 15 Gigabit,$0.4271 hourly,$0.1083 hourly,44.9,65.0,7,40.4,216.6,66.63,17.78,24.7,56.9,0.0135,Normal
JOB-106005,2026-06-29 22:31,DocumentProcessing,High,ap-south,31.95,4096,3,0,m5dn.large,General purpose,2 vCPUs,8 GiB,Up to 25 Gigabit,$0.1360 hourly,$0.0459 hourly,55.7,49.5,15,42.2,105.2,35.41,22.45,279.1,287.8,0.03262,Bottleneck
JOB-106044,2026-08-04 18:48,WebScraping,Medium,ap-south,6.43,8192,3,0,c6g.2xlarge,Compute optimized,8 vCPUs,16 GiB,Up to 10 Gigabit,$0.2720 hourly,$0.1290 hourly,17.3,45.9,11,59.6,9.9,28.42,,64.2,23.6,0.00535,Normal
JOB-103699,2026-06-28 01:22,WebScraping,Low,us-east,27.25,512,5,0,r7a.16xlarge,Memory optimized,64 vCPUs,512 GiB,25 Gigabit,$4.8688 hourly,$1.1443 hourly,70.8,91.9,20,40.8,7.4,52.61,63.37,7.4,36.7,0.24817,Normal
JOB-104491,2026-07-02 14:26,Aggregation,Medium,ap-south,21.2,512,3,1,m8in.xlarge,General purpose,4 vCPUs,16 GiB,Up to 30 Gigabit,$0.3342 hourly,$0.1005 hourly,18.6,33.6,13,46.6,74.9,19.44,4.05,46.0,62.4,0.01738,Normal
JOB-105592,2026-07-02 06:19,ETL,Low,us-east,50.11,2048,3,0,m8i.xlarge,General purpose,4 vCPUs,16 GiB,Up to 12.5 Gigabit,$0.2117 hourly,$0.0892 hourly,42.9,72.2,10,6.8,31.8,73.07,40.67,15.7,57.8,0.0102,Normal
JOB-105472,2026-07-24 02:18,WebScraping,Medium,eu-central,22.51,2048,4,0,c8gb.xlarge,Compute optimized,4 vCPUs,8 GiB,Up to 26.66 Gigabit,$0.2370 hourly,$0.0661 hourly,77.0,32.1,18,63.0,12.8,49.4,18.55,63.8,158.5,0.04174,Bottleneck
JOB-104831,2026-07-26 07:40,DocumentProcessing,Low,ap-south,16.17,2048,5,0,c7i.large,Compute optimized,2 vCPUs,4 GiB,Up to 12.5 Gigabit,$0.0893 hourly,$0.0283 hourly,17.7,83.6,17,47.1,24.5,35.68,24.18,18.1,50.7,0.00629,Normal
JOB-109590,2026-08-01 13:50,web_scraping ,Low,eu-central,25.43,2048,1,0,r8idn.large,Memory optimized,2 vCPUs,16 GiB,Up to 25 Gigabit,$0.2345 hourly,$0.0636 hourly,78.6,49.2,10,120.3,98.2,59.91,22.41,24.5,287.7,0.01874,Bottleneck
JOB-104642,2026-06-13 20:50,WebScraping,High,us-east,29.42,1024,3,2,m5n.metal,General purpose,96 vCPUs,384 GiB,100 Gigabit,$5.7120 hourly,$1.4372 hourly,41.8,71.5,20,38.4,51.3,30.14,27.91,53.8,29.7,0.14137,Normal
JOB-107792,2026-08-17 14:04,DocumentProcessing,Low,ap-south,29.68,1024,2,1,c3.large,Compute optimized,2 vCPUs,3.75 GiB,Moderate,$0.1050 hourly,$0.0303 hourly,84.3,58.6,10,36.9,77.4,36.83,26.61,61.8,468.7,0.02734,Bottleneck
