job_id,submitted_at,job_category,priority_level,region,payload_size_mb,executor_memory_mb,replica_count,retry_count,node_instance_type,node_family,node_vcpus,node_memory,node_network,node_price_hourly,node_spot_price_hourly,cpu_utilization_pct,pod_memory_available_pct,active_thread_count,broker_latency_ms,queue_wait_time_ms,disk_io_mbps,network_io_mbps,gc_pause_time_ms,execution_time_sec,job_cost_usd,target_label,node_vcpus_n,node_memory_gib,node_price_usd_hr,node_spot_price_usd_hr,node_network_gbps,node_network_burst,submit_hour,day_of_week,is_peak_hour,available_memory_mb,memory_pressure_ratio,memory_pressure_log,payload_size_mb_log,threads_per_vcpu,memory_per_vcpu_gib,is_bottleneck
JOB-102268,2026-07-29 19:15,DocumentProcessing,Critical,us-west,9.88,4096,4,0,m6id.16xlarge,General purpose,64 vCPUs,256 GiB,25 Gigabit,$3.7968 hourly,$0.9254 hourly,60.3,60.5,18,14.9,72.7,47.8,24.57,37.8,22.8,0.09619,Normal,64,256.0,3.7968,0.9254,25.0,0,19,2,0,158597.12,6.229621319731405e-05,-9.683609917367944,2.3869262414277967,0.28125,4.0,0
JOB-103102,2026-07-21 10:37,ETL,Medium,us-west,25.1,512,3,0,m6in.large,General purpose,2 vCPUs,8 GiB,Up to 25 Gigabit,$0.1392 hourly,$0.0456 hourly,85.4,34.6,7,70.3,86.0,31.53,20.79,29.0,270.4,0.03137,Bottleneck,2,8.0,0.1392,0.0456,25.0,1,10,1,1,2834.4320000000002,0.00885538972182081,-4.726728997217138,3.261935314328648,3.5,4.0,1
JOB-109203,2026-06-11 13:17,DocumentProcessing,Low,eu-central,3.28,2048,4,2,m8ib.xlarge,General purpose,4 vCPUs,16 GiB,Up to 20 Gigabit,$0.3342 hourly,$0.1111 hourly,88.6,65.0,11,17.4,55.8,35.58,31.0,23.4,162.5,0.06034,Bottleneck,4,16.0,0.3342,0.1111,20.0,1,13,3,1,10649.6,0.00030799278846153845,-8.085434189350728,1.4539530095937054,2.75,4.0,1
JOB-105111,2026-06-15 23:23,Aggregation,Critical,us-east,31.23,1024,5,0,c8g.2xlarge,Compute optimized,8 vCPUs,16 GiB,Up to 15 Gigabit,$0.3190 hourly,$0.1431 hourly,17.9,83.1,16,11.8,66.0,28.85,31.16,38.0,35.7,0.01582,Normal,8,16.0,0.319,0.1431,15.0,1,23,0,0,13615.104,0.0022937760886732853,-6.077555872417558,3.4728976958273465,2.0,2.0,0
JOB-101748,2026-07-08 18:12,WebScraping,Medium,us-west,60.24,512,2,0,a1.large,General purpose,2 vCPUs,4 GiB,Up to 10 Gigabit,$0.0510 hourly,$0.0510 hourly,65.7,26.2,11,36.9,118.1,21.96,31.6,61.2,612.3,0.01735,Bottleneck,2,4.0,0.051,0.051,10.0,1,18,2,0,1073.152,0.056133707061068704,-2.8800188080066653,4.114800570789483,5.5,2.0,1
JOB-107976,2026-06-05 08:04,Aggregation,Critical,us-west,101.66,512,2,0,i4g.8xlarge,Storage optimized,32 vCPUs,256 GiB,18.75 Gigabit,$2.4710 hourly,$0.8166 hourly,22.7,71.2,14,109.4,25.4,47.54,19.38,6.6,48.1,0.06603,Normal,32,256.0,2.471,0.8166,18.75,0,8,4,0,186646.52800000002,0.0005446659045272998,-7.515337970490098,4.631422557132157,0.4375,8.0,0
JOB-103037,2026-07-25 21:53,Streaming,Critical,eu-central,2.6,4096,2,1,c6a.8xlarge,Compute optimized,32 vCPUs,64 GiB,12.5 Gigabit,$1.2240 hourly,$0.4966 hourly,55.8,78.4,9,33.5,25.6,10.18,24.6,14.5,22.3,0.01516,Normal,32,64.0,1.224,0.4966,12.5,0,21,5,0,51380.224,5.0603126992984694e-05,-9.89149718529996,1.2809338454620645,0.28125,2.0,0
JOB-108952,2026-06-14 22:51,ETL,Low,ap-south,98.78,512,2,0,m4.2xlarge,General purpose,8 vCPUs,32 GiB,High,$0.4000 hourly,$0.1717 hourly,2.0,83.2,15,83.9,43.5,34.99,29.84,23.9,54.7,0.01216,Normal,8,32.0,0.4,0.1717,10.0,0,22,6,0,27262.976000000002,0.003623228806715745,-5.620389715125772,4.6029677624328915,1.875,4.0,0
JOB-105337,2026-06-15 16:21,Aggregation,Medium,ap-south,11.3,512,2,0,r6gd.large,Memory optimized,2 vCPUs,16 GiB,Up to 10 Gigabit,$0.1152 hourly,$0.0434 hourly,37.8,72.9,9,39.4,36.1,39.27,20.8,9.0,30.5,0.00195,Normal,2,16.0,0.1152,0.0434,10.0,1,16,0,1,11943.936000000002,0.000946086784122085,-6.96317625514746,2.509599262378372,4.5,8.0,0
JOB-105049,2026-07-07 09:36,DocumentProcessing,Low,us-west,9.84,1024,4,2,r8i-flex.12xlarge,Memory optimized,48 vCPUs,384 GiB,Up to 22.5 Gigabit,$3.1673 hourly,$1.2841 hourly,84.8,34.4,9,41.5,180.3,8.17,37.58,15.4,20.6,0.0725,Normal,48,384.0,3.1673,1.2841,22.5,1,9,1,1,135266.30399999997,7.274538971656977e-05,-9.52854502551428,2.3832429960115,0.1875,8.0,0
JOB-103542,2026-06-19 15:22,Streaming,Medium,us-west,7.96,2048,1,1,c5a.large,Compute optimized,2 vCPUs,4 GiB,Up to 10 Gigabit,$0.0770 hourly,$0.0291 hourly,73.5,20.2,11,39.6,135.9,34.18,33.11,29.9,225.2,0.00482,Bottleneck,2,4.0,0.077,0.0291,10.0,1,15,4,1,827.3919999999999,0.009620590965346535,-4.64384958528212,2.192770226986839,5.5,2.0,1
JOB-105573,2026-06-02 17:15,DocumentProcessing,Low,us-east,30.5,4096,4,1,r9gd.xlarge,Memory optimized,4 vCPUs,32 GiB,Up to 15 Gigabit,$0.3204 hourly,$0.1212 hourly,63.9,41.4,19,27.1,83.7,25.2,35.24,56.7,71.6,0.02549,Normal,4,32.0,0.3204,0.1212,15.0,1,17,1,1,13565.952,0.002248275683121981,-6.097591719628991,3.449987545831587,4.75,8.0,0
JOB-101059,2026-08-02 16:22,DocumentProcessing,Critical,ap-south,73.54,2048,1,0,c6i.large,Compute optimized,2 vCPUs,4 GiB,Up to 12.5 Gigabit,$0.0850 hourly,$0.0339 hourly,33.8,86.9,11,42.1,7.3,46.58,37.7,15.5,122.5,0.00289,Bottleneck,2,4.0,0.085,0.0339,12.5,1,16,6,1,3559.4240000000004,0.020660646216915993,-3.879524537129473,4.311335894051113,5.5,2.0,1
JOB-105676,2026-08-18 15:44,DocumentProcessing,Medium,ap-south,15.85,2048,1,0,c8id.xlarge,Compute optimized,4 vCPUs,8 GiB,Up to 12.5 Gigabit,$0.2218 hourly,$0.0684 hourly,34.5,51.3,8,54.7,67.2,38.55,20.33,46.8,187.5,0.01155,Bottleneck,4,8.0,0.2218,0.0684,12.5,1,15,1,1,4202.496,0.0037715681347465883,-5.580264413144632,2.8243506567983707,2.0,2.0,1
JOB-105132,2026-06-30 08:32,ETL,Low,us-east,29.76,1024,3,1,m7i-flex.large,General purpose,2 vCPUs,8 GiB,Up to 12.5 Gigabit,$0.0958 hourly,$0.0374 hourly,54.2,52.4,6,61.6,75.8,33.74,42.65,101.7,538.2,0.04297,Bottleneck,2,8.0,0.0958,0.0374,12.5,1,8,1,0,4292.608,0.006932848282442748,-4.971484542653303,3.4262151446374434,3.0,4.0,1
JOB-102232,2026-08-23 12:23,DocumentProcessing,Low,us-east,17.71,512,3,0,r8g.xlarge,Memory optimized,4 vCPUs,32 GiB,Up to 12.5 Gigabit,$0.2356 hourly,$0.0716 hourly,54.5,76.8,16,16.6,8.6,26.75,31.65,18.7,40.5,0.00795,Normal,4,32.0,0.2356,0.0716,12.5,1,12,6,1,25165.824,0.000703732172648112,-7.259112710769973,2.9290581402859983,4.0,8.0,0
JOB-103056,2026-06-03 18:40,WebScraping,Low,us-east,34.36,1024,3,2,c8gb.metal-24xl,Compute optimized,96 vCPUs,192 GiB,200 Gigabit,$5.6880 hourly,$1.7535 hourly,77.9,64.0,10,4.3,31.9,11.03,27.51,15.0,43.4,0.20572,Normal,96,192.0,5.688,1.7535,200.0,0,18,2,0,125829.12,0.00027306874593098957,-8.205786977882761,3.5655812377694427,0.10416666666666667,2.0,0
JOB-106243,2026-07-13 09:25,ETL,Low,ap-south,11.62,1024,1,1,m8gd.large,General purpose,2 vCPUs,8 GiB,Up to 12.5 Gigabit,$0.1153 hourly,$0.0480 hourly,28.4,56.5,10,100.8,173.1,38.66,13.43,6.5,183.6,0.00588,Bottleneck,2,8.0,0.1153,0.048,12.5,1,9,0,1,4628.48,0.002510543418141593,-5.987256048019828,2.5352828571130672,5.0,4.0,1
JOB-100795,2026-08-01 15:31,Streaming,High,us-east,5.83,2048,1,0,m7i.large,General purpose,2 vCPUs,8 GiB,Up to 12.5 Gigabit,$0.1008 hourly,$0.0415 hourly,53.2,56.0,13,39.0,50.6,21.57,22.15,123.0,56.0,0.00157,Bottleneck,2,8.0,0.1008,0.0415,12.5,1,15,5,1,4587.52,0.001270839146205357,-6.668077851663946,1.9213246735826988,6.5,4.0,1
JOB-102933,2026-08-19 12:55,Aggregation,Low,us-east,20.8,4096,3,0,x8g.large,Memory optimized,2 vCPUs,32 GiB,Up to 12.5 Gigabit,$0.1954 hourly,$0.0609 hourly,50.4,39.4,18,19.5,68.4,49.61,34.27,11.3,33.8,0.0055,Normal,2,32.0,0.1954,0.0609,12.5,1,12,2,1,12910.591999999999,0.001611080266497462,-6.430850352007704,3.0819099697950434,9.0,16.0,0
JOB-107417,2026-08-04 07:48,WebScraping,Low,eu-central,13.35,2048,3,1,c7gn.large,Compute optimized,2 vCPUs,4 GiB,Up to 30 Gigabit,$0.1248 hourly,$0.0318 hourly,16.8,82.0,7,23.8,1.8,47.31,19.0,51.2,53.6,0.00557,Normal,2,4.0,0.1248,0.0318,30.0,1,7,1,0,3358.72,0.003974728467987805,-5.527798843149247,2.66374994220563,3.5,2.0,0
JOB-107011,2026-06-10 16:44,WebScraping,Low,us-east,8.17,1024,3,0,r8id.xlarge,Memory optimized,4 vCPUs,32 GiB,Up to 12.5 Gigabit,$0.3326 hourly,$0.0915 hourly,44.9,53.8,16,12.3,221.8,21.31,40.38,55.1,41.4,0.01147,Normal,4,32.0,0.3326,0.0915,12.5,1,16,2,1,17629.183999999997,0.00046343608416589226,-7.6768420807069155,2.2159372862683733,4.0,8.0,0
JOB-108211,2026-08-14 17:56,Aggregation,Low,eu-central,15.94,1024,4,0,c5ad.8xlarge,Compute optimized,32 vCPUs,64 GiB,10 Gigabit,$1.3760 hourly,$0.6332 hourly,53.5,85.7,20,47.4,105.9,30.66,44.59,25.2,30.7,0.04694,Normal,32,64.0,1.376,0.6332,10.0,0,17,4,1,56164.352,0.00028380991558488915,-8.167205855212698,2.8296776892239084,0.625,2.0,0
JOB-106573,2026-06-09 17:39,Aggregation,High,us-west,8.42,1024,3,0,r8ib.large,Memory optimized,2 vCPUs,16 GiB,Up to 16.66 Gigabit,$0.2092 hourly,$0.0600 hourly,99.5,6.6,13,61.5,241.5,41.57,38.65,67.4,158.4,0.02761,Bottleneck,2,16.0,0.2092,0.06,16.66,1,17,1,1,1081.344,0.007786606297348484,-4.855350162629287,2.2428350885882717,6.5,8.0,1
JOB-105561,2026-06-25 16:24,DocumentProcessing,Low,eu-central,13.66,2048,3,0,c7g.4xlarge,Compute optimized,16 vCPUs,32 GiB,Up to 15 Gigabit,$0.5800 hourly,$0.2027 hourly,44.4,44.3,21,54.4,70.0,45.92,14.39,59.4,89.1,0.04306,Bottleneck,16,32.0,0.58,0.2027,15.0,1,16,3,1,14516.223999999998,0.0009410160658860046,-6.968550345319534,2.6851226964585053,1.3125,2.0,1
JOB-105782,2026-08-29 09:27,DocumentProcessing,Medium,us-east,11.12,4096,2,1,m7i.2xlarge,General purpose,8 vCPUs,32 GiB,Up to 12.5 Gigabit,$0.4032 hourly,$0.1659 hourly,31.0,58.2,12,28.2,56.0,34.5,34.74,16.3,46.1,0.01033,Normal,8,32.0,0.4032,0.1659,12.5,1,9,5,1,19070.976000000002,0.0005830849978522336,-7.447177588326045,2.4948569806411682,1.5,4.0,0
JOB-101028,2026-07-27 08:07,ETL,Low,us-east,74.02,2048,4,0,r5n.xlarge,Memory optimized,4 vCPUs,32 GiB,Up to 25 Gigabit,$0.2980 hourly,$0.1238 hourly,54.3,79.1,13,37.9,27.9,4.41,28.76,58.3,108.6,0.03596,Normal,4,32.0,0.298,0.1238,25.0,1,8,0,0,25919.487999999998,0.0028557662867414665,-5.858415070226687,4.317754744653741,3.25,8.0,0
JOB-102726,2026-08-24 13:07,Aggregation,High,us-west,61.74,1024,2,0,r3.2xlarge,Memory optimized,8 vCPUs,61 GiB,High,$0.6650 hourly,$0.1930 hourly,51.3,46.3,17,46.0,36.7,46.84,30.8,57.8,46.5,0.01718,Normal,8,61.0,0.665,0.193,10.0,0,13,0,1,28920.832,0.0021347933558757922,-6.149385425802848,4.138999202762532,2.125,7.625,0
JOB-103464,2026-07-10 10:51,ETL,High,ap-south,102.8,512,4,0,r6g.2xlarge,Memory optimized,8 vCPUs,64 GiB,Up to 10 Gigabit,$0.4032 hourly,$0.1334 hourly,71.9,51.5,15,30.9,328.1,48.97,27.16,16.4,139.1,0.06232,Normal,8,64.0,0.4032,0.1334,10.0,1,10,4,1,33751.04,0.003045832069174757,-5.793981157619659,4.642465970731788,1.875,8.0,0
JOB-100448,2026-08-05 10:48,Streaming,Medium,eu-central,8.36,4096,4,0,m6g.16xlarge,General purpose,64 vCPUs,256 GiB,25 Gigabit,$2.4640 hourly,$0.6445 hourly,54.6,71.0,13,86.4,176.4,27.09,67.06,17.3,20.3,0.05558,Normal,64,256.0,2.464,0.6445,25.0,0,10,2,1,186122.24,4.491671709947183e-05,-10.01070051403563,2.2364452904895007,0.203125,4.0,0
JOB-106933,2026-08-05 09:05,ETL,Medium,us-east,245.45,512,3,0,r9gd.xlarge,Memory optimized,4 vCPUs,32 GiB,Up to 15 Gigabit,$0.3204 hourly,$0.1212 hourly,56.2,43.6,24,27.6,116.4,24.57,34.08,25.5,383.0,0.10226,Normal,4,32.0,0.3204,0.1212,15.0,1,9,2,1,14286.848,0.017180136584360666,-4.064001412262015,5.5071591331513865,6.0,8.0,0
JOB-101602,2026-06-03 15:49,WebScraping,Medium,ap-south,32.22,1024,4,0,m5dn.4xlarge,General purpose,16 vCPUs,64 GiB,Up to 25 Gigabit,$1.0880 hourly,$0.4962 hourly,47.9,44.5,14,78.9,93.2,35.95,42.68,16.9,74.4,0.08994,Normal,16,64.0,1.088,0.4962,25.0,1,15,2,1,29163.52,0.001104804906952247,-6.8080865143944,3.503152104185149,0.875,4.0,0
JOB-100897,2026-07-23 20:35,MLTraining,High,us-west,16.52,8192,3,2,c5a.12xlarge,Compute optimized,48 vCPUs,96 GiB,12 Gigabit,$1.8480 hourly,$0.6506 hourly,7.5,46.4,14,66.0,83.1,23.36,13.23,33.6,23.6,0.03634,Normal,48,96.0,1.848,0.6506,12.0,0,20,3,0,45613.056,0.0003621770047593391,-7.9233775022185755,2.8633430855082453,0.2916666666666667,2.0,0
JOB-109122,2026-07-27 12:42,WebScraping,Low,us-east,78.89,8192,2,0,i4i.16xlarge,Storage optimized,64 vCPUs,512 GiB,37.5 Gigabit,$5.4910 hourly,$1.4561 hourly,56.8,82.8,19,57.4,75.7,34.52,24.13,16.7,72.3,0.22056,Normal,64,512.0,5.491,1.4561,37.5,0,12,0,1,434110.464,0.00018172793918185765,-8.612999828935084,4.380650688493951,0.296875,8.0,0
JOB-107920,2026-07-23 12:00,WebScraping,Medium,eu-central,43.53,8192,3,3,c6id.4xlarge,Compute optimized,16 vCPUs,32 GiB,Up to 12.5 Gigabit,$0.8064 hourly,$0.6017 hourly,81.7,20.1,13,60.9,48.9,27.09,33.84,30.9,453.6,0.30482,Bottleneck,16,32.0,0.8064,0.6017,12.5,1,12,3,1,6586.368,0.0066091053521455225,-5.019306981911912,3.796163119333611,0.8125,2.0,1
JOB-104317,2026-06-19 06:03,Aggregation,Medium,ap-south,49.36,2048,2,3,m8i.xlarge,General purpose,4 vCPUs,16 GiB,Up to 12.5 Gigabit,$0.2117 hourly,$0.0892 hourly,62.1,56.1,7,32.9,124.6,35.49,22.15,15.5,49.6,0.00583,Normal,4,16.0,0.2117,0.0892,12.5,1,6,4,0,9191.424,0.005370223373440284,-5.226885774782661,3.9191972091761462,1.75,4.0,0
JOB-109277,2026-06-16 10:30,DocumentProcessing,High,us-east,7.02,2048,3,0,r8i-flex.large,Memory optimized,2 vCPUs,16 GiB,Up to 12.5 Gigabit,$0.1320 hourly,$0.0456 hourly,20.2,35.6,12,15.5,74.7,28.02,30.16,54.7,46.2,0.00508,Normal,2,16.0,0.132,0.0456,12.5,1,10,1,1,5832.704000000001,0.0012035584181882021,-6.722472761671408,2.081938421878423,6.0,8.0,0
JOB-101886,2026-07-07 06:01,WebScraping,Low,us-east,60.19,4096,3,0,c8i-flex.8xlarge,Compute optimized,32 vCPUs,64 GiB,Up to 15 Gigabit,$1.4243 hourly,$0.6228 hourly,75.1,45.1,11,49.2,83.2,39.93,54.77,17.9,83.5,0.09911,Normal,32,64.0,1.4243,0.6228,15.0,1,6,1,0,29556.736,0.0020364224249930707,-6.196560723919987,4.113983777474449,0.34375,2.0,0
JOB-104713,2026-07-12 11:40,WebScraping,Medium,eu-central,134.3,4096,2,1,r6i.2xlarge,Memory optimized,8 vCPUs,64 GiB,Up to 12.5 Gigabit,$0.5040 hourly,$0.1641 hourly,10.5,65.9,16,57.1,90.2,45.79,5.15,51.8,130.8,0.03662,Normal,8,64.0,0.504,0.1641,12.5,1,11,6,1,43188.224,0.003109643962205994,-5.773247040950303,4.907494535176743,2.0,8.0,0
JOB-105076,2026-07-30 21:32,ETL,High,eu-central,13.23,1024,2,2,i8g.large,Storage optimized,2 vCPUs,16 GiB,Up to 10 Gigabit,$0.1716 hourly,$0.0448 hourly,65.8,43.3,10,56.1,80.1,40.28,21.37,140.8,610.4,0.05819,Bottleneck,2,16.0,0.1716,0.0448,10.0,1,21,3,0,7094.272,0.0018648847971997691,-6.284555998732722,2.655352412101761,5.0,8.0,1
JOB-103449,2026-07-18 10:23,DocumentProcessing,High,us-west,172.03,1024,1,1,c8ib.24xlarge,Compute optimized,96 vCPUs,192 GiB,100 Gigabit,$6.5318 hourly,$2.2318 hourly,30.8,66.7,24,86.4,60.1,78.63,49.25,12.9,55.4,0.10052,Normal,96,192.0,6.5318,2.2318,100.0,0,10,5,1,131137.53600000002,0.0013118288267975385,-6.636333064351773,5.153464989868557,0.25,2.0,0
JOB-101580,2026-07-19 14:54,WebScraping,Low,us-east,16.77,1024,4,0,c5n.large,Compute optimized,2 vCPUs,5.25 GiB,Up to 25 Gigabit,$0.1080 hourly,$0.0370 hourly,20.7,65.3,11,93.3,240.8,26.35,29.81,5.8,55.5,0.00666,Normal,2,5.25,0.108,0.037,25.0,1,14,6,1,3510.528,0.004777059177422884,-5.343930156662162,2.87751164216656,5.5,2.625,0
JOB-108696,2026-08-10 08:31,Aggregation,High,us-east,43.17,4096,2,0,c5a.4xlarge,Compute optimized,16 vCPUs,32 GiB,Up to 10 Gigabit,$0.6160 hourly,$0.2801 hourly,35.0,77.0,10,82.1,101.7,47.98,22.25,23.8,43.5,0.01489,Normal,16,32.0,0.616,0.2801,10.0,1,8,0,0,25231.36,0.0017109660359172078,-6.370697134697386,3.7880458256084353,0.625,2.0,0
JOB-107881,2026-08-15 08:09,ETL,Low,ap-south,7.13,2048,1,0,r7g.large,Memory optimized,2 vCPUs,16 GiB,Up to 12.5 Gigabit,$0.1071 hourly,$0.0421 hourly,50.2,52.8,13,93.0,118.8,50.43,45.75,22.7,29.4,0.00087,Normal,2,16.0,0.1071,0.0421,12.5,1,8,5,0,8650.752,0.0008242058031486741,-7.101090298137154,2.0955609235597192,6.5,8.0,0
JOB-106551,2026-08-18 14:07,ETL,High,eu-central,26.62,4096,2,0,r8idb.2xlarge,Memory optimized,8 vCPUs,64 GiB,Up to 26.66 Gigabit,$0.9379 hourly,$0.3860 hourly,45.4,70.4,4,53.2,32.5,50.27,29.64,41.2,30.8,0.01605,Normal,8,64.0,0.9379,0.386,26.66,1,14,1,1,46137.344000000005,0.0005769729614257812,-7.457715153168064,3.318540147981146,0.5,8.0,0
JOB-100585,2026-08-05 12:10,DocumentProcessing,Low,eu-central,101.61,2048,5,0,m6in.large,General purpose,2 vCPUs,8 GiB,Up to 25 Gigabit,$0.1392 hourly,$0.0456 hourly,57.1,34.9,8,42.1,178.0,30.88,35.35,80.2,700.4,0.13541,Bottleneck,2,8.0,0.1392,0.0456,25.0,1,12,2,1,2859.008,0.03554029929262178,-3.337088035001789,4.630935393874118,4.0,4.0,1
JOB-104736,2026-06-26 11:35,MLTraining,Low,us-west,136.65,2048,1,0,r9g.16xlarge,Memory optimized,64 vCPUs,512 GiB,34 Gigabit,$4.1094 hourly,$1.5124 hourly,49.7,58.6,14,39.8,35.5,34.01,23.56,28.4,129.0,0.14725,Normal,64,512.0,4.1094,1.5124,34.0,0,11,4,1,307232.768,0.0004447767758939047,-7.717938028859759,4.9247142315886165,0.21875,8.0,0
JOB-106241,2026-08-28 16:17,Aggregation,Medium,ap-south,11.61,2048,1,0,r5.4xlarge,Memory optimized,16 vCPUs,128 GiB,Up to 10 Gigabit,$1.0080 hourly,$0.3471 hourly,39.9,14.2,12,64.3,121.7,52.71,28.4,56.4,33.1,0.00927,Normal,16,128.0,1.008,0.3471,10.0,1,16,4,1,18612.224,0.0006237835951254402,-7.379707052428394,2.534490149976828,0.75,8.0,0
JOB-106544,2026-08-28 22:15,Aggregation,Medium,ap-south,10.86,2048,1,0,m5ad.2xlarge,General purpose,8 vCPUs,32 GiB,Up to 10 Gigabit,$0.4120 hourly,$0.2180 hourly,63.6,23.2,4,43.9,219.5,56.23,16.38,79.1,29.8,0.00341,Normal,8,32.0,0.412,0.218,10.0,1,22,4,0,7602.1759999999995,0.0014285383553340517,-6.5511034865775635,2.4731713935695794,0.5,4.0,0
JOB-109434,2026-06-25 16:12,ETL,Low,ap-south,108.27,4096,3,1,m6g.4xlarge,General purpose,16 vCPUs,64 GiB,Up to 10 Gigabit,$0.6160 hourly,$0.2322 hourly,54.5,43.4,11,51.8,121.5,45.26,20.92,12.4,77.1,0.03958,Normal,16,64.0,0.616,0.2322,10.0,1,16,3,1,28442.624,0.0038066108105918777,-5.571016036754586,4.693821883582654,0.6875,4.0,0
JOB-101361,2026-06-18 19:21,Aggregation,High,us-east,10.85,2048,3,0,r8ib.large,Memory optimized,2 vCPUs,16 GiB,Up to 16.66 Gigabit,$0.2092 hourly,$0.0600 hourly,88.0,65.4,15,24.8,18.8,26.29,43.68,10.5,35.6,0.00621,Normal,2,16.0,0.2092,0.06,16.66,1,19,3,0,10715.136,0.0010125863078172782,-6.895247520327827,2.47232786758114,7.5,8.0,0
JOB-105693,2026-07-10 16:50,ETL,Medium,eu-central,10.11,512,3,0,d3.2xlarge,Storage optimized,8 vCPUs,64 GiB,Up to 15 Gigabit,$0.9990 hourly,$0.2731 hourly,63.0,97.0,15,43.7,88.6,46.8,37.64,19.5,33.9,0.02822,Normal,8,64.0,0.999,0.2731,15.0,1,16,4,1,63569.92,0.00015903748187822165,-8.746370648442037,2.4078456036515385,1.875,8.0,0
JOB-108986,2026-06-27 07:41,WebScraping,Medium,us-east,24.4,4096,2,0,m8azn.12xlarge,General purpose,48 vCPUs,192 GiB,100 Gigabit,$4.9550 hourly,$1.4236 hourly,47.5,67.6,15,92.7,44.3,44.42,36.5,46.2,51.2,0.14094,Normal,48,192.0,4.955,1.4236,100.0,0,7,5,0,132907.008,0.00018358700844428005,-8.602821842388906,3.2347491740244907,0.3125,4.0,0
JOB-102280,2026-07-24 15:19,DocumentProcessing,Critical,us-east,50.88,2048,5,1,m7a.xlarge,General purpose,4 vCPUs,16 GiB,Up to 12.5 Gigabit,$0.2318 hourly,$0.0843 hourly,64.1,33.0,9,22.4,189.5,30.21,39.85,10.8,172.9,0.05566,Bottleneck,4,16.0,0.2318,0.0843,12.5,1,15,4,1,5406.72,0.009410511363636364,-4.665927984285757,3.948933359448243,2.25,4.0,1
JOB-106387,2026-08-09 21:54,WebScraping,Medium,ap-south,18.79,2048,4,0,r8gd.large,Memory optimized,2 vCPUs,16 GiB,Up to 12.5 Gigabit,$0.1470 hourly,$0.0458 hourly,2.0,47.2,11,102.9,15.8,47.7,22.24,11.9,73.9,0.01207,Normal,2,16.0,0.147,0.0458,12.5,1,21,6,0,7733.2480000000005,0.0024297681905455504,-6.019959421017279,2.9851767596144745,5.5,8.0,0
JOB-104567,2026-06-03 16:38,WebScraping,Low,us-east,52.84,2048,1,2,r5b.4xlarge,Memory optimized,16 vCPUs,128 GiB,Up to 10 Gigabit,$1.1920 hourly,$0.5084 hourly,68.8,27.3,18,20.6,351.7,40.89,24.26,69.6,702.8,0.2327,Bottleneck,16,128.0,1.192,0.5084,10.0,1,16,2,1,35782.656,0.0014766930660485348,-6.517950106067769,3.9860166853364722,1.125,8.0,1
JOB-103820,2026-06-17 16:41,Aggregation,Critical,us-west,26.01,1024,2,0,c8i-flex.16xlarge,Compute optimized,64 vCPUs,128 GiB,Up to 30 Gigabit,$2.8486 hourly,$0.8323 hourly,68.5,54.1,17,109.9,88.0,18.31,17.07,20.9,30.9,0.0489,Normal,64,128.0,2.8486,0.8323,30.0,1,16,2,1,70909.952,0.0003668032379996534,-7.910684989922855,3.2962071678045244,0.265625,2.0,0
JOB-100591,2026-08-15 14:39,ETL,Medium,us-east,182.04,2048,2,0,m4.xlarge,General purpose,4 vCPUs,16 GiB,High,$0.2000 hourly,$0.0612 hourly,46.8,78.2,16,22.0,104.0,74.22,35.79,59.8,207.6,0.02307,Normal,4,16.0,0.2,0.0612,10.0,0,14,5,1,12812.288,0.014208235094309463,-4.253933546253967,5.209704708191433,4.0,4.0,0
JOB-109682,2026-06-13 15:46,DocumentProcessing,Medium,us-west,48.73,1024,2,0,r7g.8xlarge,Memory optimized,32 vCPUs,256 GiB,15 Gigabit,$1.7136 hourly,$0.4476 hourly,49.7,53.9,15,16.7,135.2,46.65,31.4,31.4,46.9,0.04465,Normal,32,256.0,1.7136,0.4476,15.0,0,15,5,1,141295.616,0.0003448797731983418,-7.972314685150461,3.906608372726647,0.46875,8.0,0
JOB-102521,2026-06-25 18:47,ETL,High,us-west,61.42,1024,4,0,m8a.2xlarge,General purpose,8 vCPUs,32 GiB,Up to 15 Gigabit,$0.4869 hourly,$0.1655 hourly,29.8,27.6,13,9.4,11.8,42.61,42.52,31.6,100.9,0.05459,Normal,8,32.0,0.4869,0.1655,15.0,1,18,3,0,9043.968,0.006791266842164855,-4.992117780121516,4.133885736842633,1.625,4.0,0
JOB-108288,2026-08-15 10:48,DocumentProcessing,High,us-east,6.77,2048,5,0,r6in.xlarge,Memory optimized,4 vCPUs,32 GiB,Up to 30 Gigabit,$0.3487 hourly,$0.1315 hourly,31.8,73.2,12,56.9,102.3,59.73,31.07,2.6,32.5,0.01574,Normal,4,32.0,0.3487,0.1315,30.0,1,10,5,1,23986.176,0.00028224590697575137,-8.17273185645417,2.050270164379556,3.0,8.0,0
JOB-104801,2026-07-19 08:11,MLTraining,High,us-west,231.72,2048,1,0,r7a.large,Memory optimized,2 vCPUs,16 GiB,Up to 12.5 Gigabit,$0.1522 hourly,$0.0541 hourly,34.7,34.3,20,37.2,39.6,59.17,18.37,40.3,3220.5,0.13616,Bottleneck,2,16.0,0.1522,0.0541,12.5,1,8,6,0,5619.7119999999995,0.04123342975583091,-3.1885059497946138,5.449836014186946,10.0,8.0,1
